5010;hks;I      L       Hong Kong Sign Language
5018;hla;I      L       Halia
5019;hlb;I      L       Halbi
5021;hld;I      L       Halang Doan
5022;hle;I      L       Hlersu
5037;hlt;I      L       Matu Chin
5038;hlu;I      A       Hieroglyphic Luwian
5044;hma;I      L       Southern Mashan Hmong
5045;hmb;I      L       Humburi Senni Songhay
5046;hmc;I      L       Central Huishui Hmong
5047;hmd;I      L       Large Flowery Miao
5048;hme;I      L       Eastern Huishui Hmong
5049;hmf;I      L       Hmong Don
5050;hmg;I      L       Southwestern Guiyang Hmong
5051;hmh;I      L       Southwestern Huishui Hmong
5052;hmi;I      L       Northern Huishui Hmong
5053;hmj;I      L       Ge
5054;hmk;I      A       Maek
5055;hml;I      L       Luopohe Hmong
5056;hmm;I      L       Central Mashan Hmong
5057;hmn;hmn    hmn             M       L       Hmong
5058;hmo;hmo    hmo     ho      I       L       Hiri Motu
5059;hmp;I      L       Northern Mashan Hmong
5060;hmq;I      L       Eastern Qiandong Miao
5061;hmr;I      L       Hmar
5062;hms;I      L       Southern Qiandong Miao
5063;hmt;I      L       Hamtai
5064;hmu;I      L       Hamap
5065;hmv;I      L       Hmong Dô
5066;hmw;I      L       Western Mashan Hmong
5068;hmy;I      L       Southern Guiyang Hmong
5069;hmz;I      L       Hmong Shua
5070;hna;I      L       Mina (Cameroon)
5073;hnd;I      L       Southern Hindko
5074;hne;I      L       Chhattisgarhi
5076;hng;I      L       Hungu
5077;hnh;I      L       ǁAni
5078;hni;I      L       Hani
5079;hnj;I      L       Hmong Njua
5083;hnn;I      L       Hanunoo
5084;hno;I      L       Northern Hindko
5088;hns;I      L       Caribbean Hindustani
5090;hnu;I      L       Hung
5096;hoa;I      L       Hoava
5097;hob;I      L       Mari (Madang Province)
5098;hoc;I      L       Ho
5099;hod;I      E       Holma
5100;hoe;I      L       Horom
5103;hoh;I      L       Hobyót
5104;hoi;I      L       Holikachuk
5105;hoj;I      L       Hadothi
5107;hol;I      L       Holu
5108;hom;I      E       Homa
5110;hoo;I      L       Holoholo
5111;hop;I      L       Hopi
5113;hor;I      E       Horo
5114;hos;I      L       Ho Chi Minh City Sign Language
5115;hot;I      L       Hote
5117;hov;I      L       Hovongan
5118;how;I      L       Honi
5120;hoy;I      L       Holiya
5121;hoz;I      L       Hozo
5136;hpo;I      E       Hpon
5140;hps;I      L       Hawai'i Sign Language (HSL)
5174;hra;I      L       Hrangkhol
5176;hrc;I      L       Niwer Mil
5178;hre;I      L       Hre
5184;hrk;I      L       Haruku
5186;hrm;I      L       Horned Miao
5188;hro;I      L       Haroi
5189;hrp;I      E       Nhirrpi
5193;hrt;I      L       Hértevin
5194;hru;I      L       Hruso
5195;hrv;hrv    hrv     hr      I       L       Croatian
5196;hrw;I      L       Warwar Feni
5197;hrx;I      L       Hunsrik
5199;hrz;I      L       Harzani
5201;hsb;hsb    hsb             I       L       Upper Sorbian
5207;hsh;I      L       Hungarian Sign Language
5211;hsl;I      L       Hausa Sign Language
5213;hsn;I      L       Xiang Chinese
5218;hss;I      L       Harsusi
5234;hti;I      E       Hoti
5240;hto;I      L       Minica Huitoto
5244;hts;I      L       Hadza
5246;htu;I      L       Hitu
5249;htx;I      A       Middle Hittite
5253;hub;I      L       Huambisa
5254;huc;I      L       ǂHua
5255;hud;I      L       Huaulu
5256;hue;I      L       San Francisco Del Mar Huave
5257;huf;I      L       Humene
5258;hug;I      L       Huachipaeri
5259;huh;I      L       Huilliche
5260;hui;I      L       Huli
5261;huj;I      L       Northern Guiyang Hmong
5262;huk;I      E       Hulung
5263;hul;I      L       Hula
5264;hum;I      L       Hungana
5265;hun;hun    hun     hu      I       L       Hungarian
5266;huo;I      L       Hu
5267;hup;hup    hup             I       L       Hupa
5268;huq;I      L       Tsat
5269;hur;I      L       Halkomelem
5270;hus;I      L       Huastec
5271;hut;I      L       Humla
5272;huu;I      L       Murui Huitoto
5273;huv;I      L       San Mateo Del Mar Huave
5274;huw;I      E       Hukumina
5275;hux;I      L       Nüpode Huitoto
5276;huy;I      L       Hulaulá
5277;huz;I      L       Hunzib
5280;hvc;I      L       Haitian Vodoun Culture Language
5282;hve;I      L       San Dionisio Del Mar Huave
5288;hvk;I      L       Haveke
5291;hvn;I      L       Sabu
5299;hvv;I      L       Santa María Del Mar Huave
5304;hwa;I      L       Wané
5306;hwc;I      L       Hawai'i Creole English
5318;hwo;I      L       Hwana
5356;hya;I      L       Hya
5360;hye;arm    hye     hy      I       L       Armenian
5378;hyw;I      L       Western Armenian
5416;iai;I      L       Iaai
5421;ian;I      L       Iatmul
5425;iar;I      L       Purari
5434;iba;iba    iba             I       L       Iban
5435;ibb;I      L       Ibibio
5437;ibd;I      L       Iwaidja
5438;ibe;I      L       Akpes
5440;ibg;I      L       Ibanag
5441;ibh;I      L       Bih
5445;ibl;I      L       Ibaloi
5446;ibm;I      L       Agoi
5447;ibn;I      L       Ibino
5448;ibo;ibo    ibo     ig      I       L       Igbo
5451;ibr;I      L       Ibuoro
5454;ibu;I      L       Ibu
5458;iby;I      L       Ibani
5460;ica;I      L       Ede Ica
5467;ich;I      L       Etkywan
5471;icl;I      L       Icelandic Sign Language
5477;icr;I      L       Islander Creole English
5486;ida;I      L       Idakho-Isukha-Tiriki
5487;idb;I      L       Indo-Portuguese
5488;idc;I      L       Idon
5489;idd;I      L       Ede Idaca
5490;ide;I      L       Idere
5494;idi;I      L       Idi
5500;ido;ido    ido     io      I       C       Ido
5503;idr;I      L       Indri
5504;ids;I      L       Idesa
5505;idt;I      L       Idaté
5506;idu;I      L       Idoma
5538;ifa;I      L       Amganad Ifugao
5539;ifb;I      L       Batad Ifugao
5542;ife;I      L       Ifè
5543;iff;I      E       Ifo
5548;ifk;I      L       Tuwali Ifugao
5550;ifm;I      L       Teke-Fuumu
5558;ifu;I      L       Mayoyao Ifugao
5562;ify;I      L       Keley-I Kallahan
5565;igb;I      L       Ebira
5568;ige;I      L       Igede
5570;igg;I      L       Igana
5575;igl;I      L       Igala
5576;igm;I      L       Kanggape
5577;ign;I      L       Ignaciano
5578;igo;I      L       Isebe
5582;igs;I      C       Interglossa
5586;igw;I      L       Igwe
5591;ihb;I      L       Iha Based Pidgin
5598;ihi;I      L       Ihievbe
5605;ihp;I      L       Iha
5612;ihw;I      E       Bidhawal
5624;iii;iii    iii     ii      I       L       Sichuan Yi
5629;iin;I      E       Thiin
5644;ijc;I      L       Izon
5646;ije;I      L       Biseni
5651;ijj;I      L       Ede Ije
5655;ijn;I      L       Kalabari
5660;ijs;I      L       Southeast Ijo
5672;ike;I      L       Eastern Canadian Inuktitut
5676;iki;I      L       Iko
5678;ikk;I      L       Ika
5679;ikl;I      L       Ikulu
5682;iko;I      L       Olulumo-Ikom
5683;ikp;I      L       Ikpeshi
5685;ikr;I      E       Ikaranggal
5686;iks;I      L       Inuit Sign Language
5687;ikt;I      L       Inuinnaqtun
5688;iku;iku    iku     iu      M       L       Inuktitut
5689;ikv;I      L       Iku-Gora-Ankwa
5690;ikw;I      L       Ikwere
5691;ikx;I      L       Ik
5693;ikz;I      L       Ikizu
5694;ila;I      L       Ile Ape
5695;ilb;I      L       Ila
5698;ile;ile    ile     ie      I       C       Interlingue
5700;ilg;I      E       Garig-Ilgar
5702;ili;I      L       Ili Turki
5704;ilk;I      L       Ilongot
5706;ilm;I      L       Iranun (Malaysia)
5708;ilo;ilo    ilo             I       L       Iloko
5709;ilp;I      L       Iranun (Philippines)
5712;ils;I      L       International Sign
5714;ilu;I      L       Ili'uun
5715;ilv;I      L       Ilue
5720;ima;I      L       Mala Malasar
5728;imi;I      L       Anamgura
5731;iml;I      E       Miluk
5733;imn;I      L       Imonda
5734;imo;I      L       Imbongu
5737;imr;I      L       Imroing
5738;ims;I      A       Marsian
5744;imy;I      A       Milyan
5746;ina;ina    ina     ia      I       C       Interlingua (International Auxiliary Language Association)
5747;inb;I      L       Inga
5749;ind;ind    ind     id      I       L       Indonesian
5752;ing;I      L       Degexit'an
5753;inh;inh    inh             I       L       Ingush
5755;inj;I      L       Jungle Inga
5757;inl;I      L       Indonesian Sign Language
5758;inm;I      A       Minaean
5759;inn;I      L       Isinai
5760;ino;I      L       Inoke-Yate
5761;inp;I      L       Iñapari
5764;ins;I      L       Indian Sign Language
5765;int;I      L       Intha
5771;inz;I      E       Ineseño
5789;ior;I      L       Inor
5792;iou;I      L       Tuma-Irumu
5794;iow;I      E       Iowa-Oto
5806;ipi;I      L       Ipili
5808;ipk;ipk    ipk     ik      M       L       Inupiaq
5812;ipo;I      L       Ipiko
5844;iqu;I      L       Iquito
5846;iqw;I      L       Ikwo
5854;ire;I      L       Iresim
5857;irh;I      L       Irarutu
5858;iri;I      L       Rigwe
5860;irk;I      L       Iraqw
5863;irn;I      L       Irántxe
5867;irr;I      L       Ir
5870;iru;I      L       Irula
5873;irx;I      L       Kamberau
5874;iry;I      L       Iraya
5876;isa;I      L       Isabi
5878;isc;I      L       Isconahua
5879;isd;I      L       Isnag
5880;ise;I      L       Italian Sign Language
5882;isg;I      L       Irish Sign Language
5883;ish;I      L       Esan
5884;isi;I      L       Nkem-Nkum
5886;isk;I      L       Ishkashimi
5887;isl;ice    isl     is      I       L       Icelandic
5888;ism;I      L       Masimasi
5889;isn;I      L       Isanzu
5890;iso;I      L       Isoko
5893;isr;I      L       Israeli Sign Language
5895;ist;I      L       Istriot
5896;isu;I      L       Isu (Menchum Division)
5902;ita;ita    ita     it      I       L       Italian
5903;itb;I      L       Binongan Itneg
5905;itd;I      L       Southern Tidung
5906;ite;I      E       Itene
5910;iti;I      L       Inlaod Itneg
5912;itk;I      L       Judeo-Italian
5913;itl;I      L       Itelmen
5914;itm;I      L       Itu Mbon Uzo
5916;ito;I      L       Itonama
5919;itr;I      L       Iteri
5920;its;I      L       Isekiri
5921;itt;I      L       Maeng Itneg
5923;itv;I      L       Itawit
5924;itw;I      L       Ito
5925;itx;I      L       Itik
5926;ity;I      L       Moyadan Itneg
5927;itz;I      L       Itzá
5940;ium;I      L       Iu Mien
5955;ivb;I      L       Ibatan
5975;ivv;I      L       Ivatan
5990;iwk;I      L       I-Wak
5992;iwm;I      L       Iwam
5994;iwo;I      L       Iwur
5998;iws;I      L       Sepik Iwam
6008;ixc;I      L       Ixcatec
6017;ixl;I      L       Ixil
6032;iya;I      L       Iyayu
6046;iyo;I      L       Mesaka
6055;iyx;I      L       Yaka (Congo)
6065;izh;I      L       Ingrian
6075;izr;I      L       Izere
6083;izz;I      L       Izii
6084;jaa;I      L       Jamamadí
6085;jab;I      L       Hyam
6086;jac;I      L       Popti'
6087;jad;I      L       Jahanka
6088;jae;I      L       Yabem
6089;jaf;I      L       Jara
6091;jah;I      L       Jah Hut
6093;jaj;I      L       Zazao
6094;jak;I      L       Jakun
6095;jal;I      L       Yalahatan
6096;jam;I      L       Jamaican Creole English
6097;jan;I      E       Jandai
6098;jao;I      L       Yanyuwa
6100;jaq;I      L       Yaqay
6102;jas;I      L       New Caledonian Javanese
6103;jat;I      L       Jakati
6104;jau;I      L       Yaur
6105;jav;jav    jav     jv      I       L       Javanese
6107;jax;I      L       Jambi Malay
6108;jay;I      L       Yan-nhangu
6109;jaz;I      L       Jawe
6114;jbe;I      L       Judeo-Berber
6118;jbi;I      E       Badjiri
6119;jbj;I      L       Arandai
6120;jbk;I      L       Barikewa
6122;jbm;I      L       Bijim
6123;jbn;I      L       Nafusi
6124;jbo;jbo    jbo             I       C       Lojban
6127;jbr;I      L       Jofotek-Bromnya
6129;jbt;I      L       Jabutí
6130;jbu;I      L       Jukun Takum
6132;jbw;I      E       Yawijibaya
6154;jcs;I      L       Jamaican Country Sign Language
6155;jct;I      L       Krymchak
6162;jda;I      L       Jad
6168;jdg;I      L       Jadgali
6181;jdt;I      L       Judeo-Tat
6189;jeb;I      L       Jebero
6192;jee;I      L       Jerung
6195;jeh;I      L       Jeh
6196;jei;I      L       Yei
6198;jek;I      L       Jeri Kuo
6199;jel;I      L       Yelmek
6201;jen;I      L       Dza
6205;jer;I      L       Jere
6207;jet;I      L       Manem
6208;jeu;I      L       Jonkor Bourmataguil
6241;jgb;I      E       Ngbee
6244;jge;I      L       Judeo-Georgian
6250;jgk;I      L       Gwak
6254;jgo;I      L       Ngomba
6274;jhi;I      L       Jehai
6284;jhs;I      L       Jhankot Sign Language
6292;jia;I      L       Jina
6293;jib;I      L       Jibu
6294;jic;I      L       Tol
6295;jid;I      L       Bu (Kaduna State)
6296;jie;I      L       Jilbe
6298;jig;I      L       Jingulu
6299;jih;I      L       sTodsde
6300;jii;I      L       Jiiddu
6303;jil;I      L       Jilim
6304;jim;I      L       Jimi (Cameroon)
6306;jio;I      L       Jiamao
6308;jiq;I      L       Guanyinqiao
6311;jit;I      L       Jita
6312;jiu;I      L       Youle Jinuo
6313;jiv;I      L       Shuar
6316;jiy;I      L       Buyuan Jinuo
6322;jje;I      L       Jejueo
6335;jjr;I      L       Bankal
6344;jka;I      L       Kaera
6356;jkm;I      L       Mobwa Karen
6358;jko;I      L       Kubo
6359;jkp;I      L       Paku Karen
6361;jkr;I      L       Koro (India)
6362;jks;I      L       Amami Koniya Sign Language
6364;jku;I      L       Labir
6374;jle;I      L       Ngile
6388;jls;I      L       Jamaican Sign Language
6396;jma;I      L       Dima
6397;jmb;I      L       Zumbun
6398;jmc;I      L       Machame
6399;jmd;I      L       Yamdena
6404;jmi;I      L       Jimi (Nigeria)
6407;jml;I      L       Jumli
6409;jmn;I      L       Makuri Naga
6413;jmr;I      L       Kamara
6414;jms;I      L       Mashi (Nigeria)
6418;jmw;I      L       Mouwase
6419;jmx;I      L       Western Juxtlahuaca Mixtec
6422;jna;I      L       Jangshung
6425;jnd;I      L       Jandavra
6428;jng;I      E       Yangman
6430;jni;I      L       Janji
6431;jnj;I      L       Yemsa
6433;jnl;I      L       Rawat
6440;jns;I      L       Jaunsari
6449;job;I      L       Joba
6451;jod;I      L       Wojenaka
6454;jog;I      L       Jogi
6465;jor;I      E       Jorá
6466;jos;I      L       Jordanian Sign Language
6470;jow;I      L       Jowulu
6474;jpa;I      H       Jewish Palestinian Aramaic
6487;jpn;jpn    jpn     ja      I       L       Japanese
6491;jpr;jpr    jpr             I       L       Judeo-Persian
6517;jqr;I      L       Jaqaru
6526;jra;I      L       Jarai
6527;jrb;jrb    jrb             M       L       Judeo-Arabic
6543;jrr;I      L       Jiru
6545;jrt;I      L       Jakattoe
6546;jru;I      L       Japrería
6563;jsl;I      L       Japanese Sign Language
6604;jua;I      L       Júma
6605;jub;I      L       Wannu
6606;juc;I      E       Jurchen
6607;jud;I      L       Worodougou
6611;juh;I      L       Hõne
6612;jui;I      E       Ngadjuri
6614;juk;I      L       Wapan
6615;jul;I      L       Jirel
6616;jum;I      L       Jumjum
6617;jun;I      L       Juang
6618;juo;I      L       Jiba
6619;jup;I      L       Hupdë
6621;jur;I      L       Jurúna
6622;jus;I      L       Jumla Sign Language
6623;jut;I      H       Jutish
6624;juu;I      L       Ju
6626;juw;I      L       Wãpha
6628;juy;I      L       Juray
6633;jvd;I      L       Javindo
6643;jvn;I      L       Caribbean Javanese
6664;jwi;I      L       Jwira-Pepesa
6708;jya;I      L       Jiarong
6712;jye;I      L       Judeo-Yemeni Arabic
6732;jyy;I      L       Jaya
6760;kaa;kaa    kaa             I       L       Kara-Kalpak
6761;kab;kab    kab             I       L       Kabyle
6762;kac;kac    kac             I       L       Kachin
6763;kad;I      L       Adara
6764;kae;I      E       Ketangalan
6765;kaf;I      L       Katso
6766;kag;I      L       Kajaman
6767;kah;I      L       Kara (Central African Republic)
6768;kai;I      L       Karekare
6769;kaj;I      L       Jju
6770;kak;I      L       Kalanguya
6771;kal;kal    kal     kl      I       L       Kalaallisut
6772;kam;kam    kam             I       L       Kamba (Kenya)
6773;kan;kan    kan     kn      I       L       Kannada
6774;kao;I      L       Xaasongaxango
6775;kap;I      L       Bezhta
6776;kaq;I      L       Capanahua
6778;kas;kas    kas     ks      I       L       Kashmiri
6779;kat;geo    kat     ka      I       L       Georgian
6780;kau;kau    kau     kr      M       L       Kanuri
6781;kav;I      L       Katukína
6782;kaw;kaw    kaw             I       A       Kawi
6783;kax;I      L       Kao
6784;kay;I      L       Kamayurá
6785;kaz;kaz    kaz     kk      I       L       Kazakh
6786;kba;I      E       Kalarko
6787;kbb;I      E       Kaxuiâna
6788;kbc;I      L       Kadiwéu
6789;kbd;kbd    kbd             I       L       Kabardian
6790;kbe;I      L       Kanju
6792;kbg;I      L       Khamba
6793;kbh;I      L       Camsá
